p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
5.14030919621162e-67	0.465647359135388	0.997	0.864	7.87649578135507e-63	3	LAPTM4A
1.33566920761232e-54	0.463799159853917	0.811	0.433	2.04664592682435e-50	3	FBN1
3.7226197781077e-70	0.462862281132552	0.495	0.134	5.70417028599444e-66	3	FIBIN
1.01119477824125e-48	0.462840053313544	0.852	0.553	1.54945375869907e-44	3	CNN2
1.05489171910041e-69	0.462261131164835	0.633	0.226	1.61641058117755e-65	3	GAS1
5.14353622669206e-67	0.461959540035404	0.806	0.374	7.88144056016025e-63	3	SERPING1
2.65203919402067e-124	0.457236506310655	0.492	0.078	4.06371965699787e-120	3	NKAIN4
4.06636829941796e-91	0.456093998828187	0.416	0.079	6.23089614519814e-87	3	MGAT4C
2.08602874741599e-58	0.456083801670194	0.99	0.765	3.19642184966552e-54	3	RBP1
1.74715279444939e-57	0.454700568883155	0.944	0.548	2.67716222693481e-53	3	MMP2
2.94818801746236e-54	0.453764491942523	0.582	0.23	4.51750849915758e-50	3	FZD1
1.34976562143045e-111	0.453383548582083	0.531	0.1	2.06824586171787e-107	3	NTF3
4.54518798028781e-50	0.452285552959036	0.974	0.781	6.96459154219501e-46	3	ZFP36L1
1.18839816000682e-80	0.448740747711076	0.628	0.2	1.82098250057845e-76	3	HIC1
5.45212004933471e-37	0.447843682434991	0.972	0.813	8.35428355159558e-33	3	IER2
1.44349432294163e-51	0.445110042442979	0.722	0.356	2.21186635104346e-47	3	PLEKHA5
1.51619856809217e-74	0.442591037385932	0.497	0.135	2.32327106588763e-70	3	TWIST2
1.36791757918335e-48	0.442537704553621	0.939	0.7	2.09606010658265e-44	3	EFEMP2
2.17241242889753e-55	0.441067416097175	0.949	0.691	3.32878756479969e-51	3	MYH10
7.23805794679797e-62	0.438857215809906	0.735	0.311	1.10908761918785e-57	3	SPRY1
2.02414097890758e-45	0.438424872162249	0.742	0.438	3.10159122198009e-41	3	HCFC1R1
3.78395207383661e-40	0.436278871382729	0.719	0.432	5.79814976273984e-36	3	PYCR1
1.82084639731182e-48	0.434711774679386	0.967	0.754	2.79008293460089e-44	3	CALU
1.99869216079737e-40	0.434673114468767	0.804	0.486	3.06259599798981e-36	3	SVIL
2.55181509006329e-124	0.434544177059955	0.39	0.046	3.91014626250397e-120	3	FNDC1
1.02525927890308e-40	0.434492384106226	0.816	0.51	1.57100479306319e-36	3	CTSC
1.49335427794593e-49	0.433942003390278	0.773	0.441	2.28826676009654e-45	3	RAI14
1.09054936321426e-75	0.433320665301712	0.615	0.195	1.67104878925321e-71	3	GLT8D2
9.17400886953859e-57	0.433121273859265	1.0	0.973	1.4057333790794e-52	3	ACTB
9.39354371898714e-39	0.432560911834276	0.982	0.847	1.4393727040604e-34	3	FOS
5.37846131445248e-60	0.429942116737065	0.597	0.229	8.24141627213554e-56	3	C3orf58
1.02554304890824e-46	0.42864865182617	0.857	0.497	1.5714396138421e-42	3	MDFI
4.24937099522185e-48	0.427145663271414	0.967	0.771	6.51131117597844e-44	3	TTC3
7.40219456767762e-29	0.426351728053921	0.474	0.23	1.13423827360524e-24	3	FAM46A
1.76701867466003e-69	0.424049490684204	0.773	0.348	2.70760271518157e-65	3	TSPAN5
4.54367356645233e-43	0.423813259825762	0.862	0.515	6.9622710058749e-39	3	PPP1R14A
1.41108779601431e-65	0.423627470198813	0.666	0.25	2.16220982983273e-61	3	OLFML1
3.57976285835827e-45	0.423130935867619	0.936	0.716	5.48527062786238e-41	3	PDLIM7
9.1098448654379e-54	0.418476969243223	0.607	0.253	1.39590152873105e-49	3	DSEL
1.16661484088219e-40	0.415473411647091	0.86	0.594	1.78760392068378e-36	3	MAP1LC3A
3.14758933943591e-42	0.415400325163456	0.916	0.602	4.82305114481765e-38	3	SRPX
3.19186156331679e-46	0.414241914388388	0.556	0.218	4.89088947347031e-42	3	EDN1
2.48458440290456e-56	0.413418440829572	0.548	0.199	3.80712868057066e-52	3	PEG3
1.56523261317719e-44	0.412711962623941	0.885	0.583	2.39840593317141e-40	3	RAB34
2.51629302478972e-57	0.410586822768054	0.651	0.281	3.85571580188529e-53	3	CERCAM
1.94369554623952e-48	0.409515411305541	0.929	0.691	2.97832468550281e-44	3	NDN
4.96146200059693e-44	0.408029963054502	0.842	0.585	7.60244822351467e-40	3	PFN2
1.21335054253436e-28	0.406569613896021	0.834	0.594	1.8592170363254e-24	3	CSRP1
2.10664616415396e-31	0.406027740506784	0.592	0.334	3.22801391733311e-27	3	IGFBP6
8.917492928744e-53	0.405650144843523	0.605	0.253	1.36642744147144e-48	3	NOVA1
2.4449889112303e-47	0.404218260973895	0.816	0.502	3.74645650867818e-43	3	GPX8
1.96043226714306e-41	0.40397680915167	0.645	0.339	3.00397036294332e-37	3	RAB31
4.3465999970488e-89	0.403092407571875	0.467	0.095	6.66029517547788e-85	3	SMOC2
1.55747449539642e-45	0.401864668105553	0.893	0.563	2.38651816929593e-41	3	IL11RA
1.67646249622396e-74	0.397718570204469	0.49	0.13	2.56884348296397e-70	3	C1R
5.84714059217702e-42	0.397083549103171	0.429	0.15	8.95957352939285e-38	3	SFRP4
3.76315359018288e-40	0.396692165551444	0.689	0.376	5.76628024623723e-36	3	FKBP7
2.07025498441492e-45	0.39616776879424	0.98	0.817	3.17225171261898e-41	3	KDELR2
1.94748384123878e-123	0.393952990436192	0.411	0.052	2.98412948993019e-119	3	NTF4
2.09475386787832e-42	0.392265360520434	0.962	0.582	3.20979135174995e-38	3	ANXA1
6.36055415490413e-63	0.391858970221729	0.758	0.375	9.7462771315596e-59	3	BIN1
2.79520174718614e-56	0.391443172326796	0.661	0.274	4.28308763721333e-52	3	LRP1
3.70453461048046e-87	0.390577119678882	0.431	0.086	5.6764583836392e-83	3	SRPX2
1.34127249223468e-77	0.390494027368385	0.508	0.134	2.05523183985121e-73	3	C1QTNF2
7.18364708262251e-41	0.388300423234133	0.995	0.804	1.10075024247025e-36	3	SERPINH1
3.016492145788e-67	0.387041769451536	0.587	0.183	4.62217091499095e-63	3	ALDH1A2
3.77387698498699e-84	0.383036325757729	0.423	0.086	5.78271170409556e-80	3	GDF6
1.16789857918793e-46	0.382443000092173	0.679	0.323	1.78957099288967e-42	3	PLAGL1
2.57348246337822e-52	0.381574796283197	0.709	0.345	3.94334717863444e-48	3	CCDC8
4.38275486684316e-41	0.380774458061524	0.788	0.468	6.71569528246377e-37	3	FGFR1
1.67048771179539e-40	0.37988368338807	0.985	0.778	2.55968832078407e-36	3	CNN3
3.94151656845526e-48	0.379639900977711	0.783	0.407	6.039585837844e-44	3	CDC42EP1
6.10848302871591e-48	0.379040806239461	0.457	0.168	9.36002854490139e-44	3	KCNMB4
3.60176961994023e-60	0.37582560088902	0.5	0.165	5.51899158863441e-56	3	CBLB
2.06713907890006e-33	0.375140477975163	0.857	0.629	3.16747721059856e-29	3	S100A13
2.3451634862145e-36	0.374582191496152	0.985	0.763	3.59349400992648e-32	3	MARCKS
7.38272018034029e-41	0.372745630599334	0.997	0.899	1.13125421323354e-36	3	MAGED2
1.23378006372193e-55	0.371791451003688	0.821	0.44	1.89052119164112e-51	3	CRABP2
6.61455857247852e-40	0.370543280469145	1.0	0.882	1.01354881006088e-35	3	MARCKSL1
1.50856848738549e-42	0.366452489151992	1.0	0.899	2.31157949322079e-38	3	PPIB
4.89679304037509e-35	0.366236815035769	0.982	0.829	7.50335597576675e-31	3	TPM4
3.84140056456126e-43	0.365251314367637	0.594	0.262	5.88617808507723e-39	3	DMD
1.22836384844401e-40	0.364954779804264	0.941	0.572	1.88222192497076e-36	3	EMILIN1
1.31128103030367e-59	0.363152737699157	0.474	0.145	2.00927592273431e-55	3	ARHGAP24
1.80768217422043e-52	0.362963606805845	0.702	0.309	2.76991139555797e-48	3	MXRA8
2.05034676963795e-50	0.36221647966071	0.952	0.769	3.14174635511624e-46	3	CST3
4.12585836388818e-34	0.361775732518456	0.793	0.527	6.32205277098586e-30	3	GSTM3
1.47574792224506e-37	0.359903999962679	0.901	0.635	2.2612885412561e-33	3	PGRMC1
9.59082010030915e-40	0.359624774710817	0.753	0.443	1.46960136397037e-35	3	FAM114A1
3.43383545555474e-49	0.357680168849101	0.658	0.285	5.26166606854653e-45	3	BASP1
1.8648744580357e-73	0.357669021625666	0.426	0.101	2.85754713204811e-69	3	FERMT1
1.48806560212218e-38	0.357388149253888	0.952	0.692	2.28016292213182e-34	3	MEIS2
2.58822623602505e-47	0.357217269817437	0.923	0.608	3.96593906146119e-43	3	CCND1
6.93390209723181e-41	0.355487549320658	0.574	0.269	1.06248181835883e-36	3	PTK7
1.00600268069002e-42	0.354851333121167	0.992	0.676	1.54149790762132e-38	3	FN1
6.97579989891952e-44	0.354298514509064	0.719	0.358	1.06890181851144e-39	3	SDC2
4.24282613677807e-37	0.3542202413481	0.946	0.722	6.50128248938504e-33	3	FSTL1
9.99046002064471e-35	0.35389866754358	0.543	0.278	1.53083818896339e-30	3	MAP7D3
1.66584997833671e-69	0.353512281631025	0.462	0.119	2.55258192180534e-65	3	ARSI
7.97236410394927e-44	0.353032157604096	0.612	0.26	1.22160535164815e-39	3	ID4
2.77563708793012e-37	0.35192226145729	0.936	0.736	4.25310870983532e-33	3	TAX1BP3
5.88553268101635e-67	0.351630062231907	0.487	0.135	9.01840172712135e-63	3	TCEAL5
1.72071194464012e-29	0.347859466663676	0.523	0.255	2.63664691277205e-25	3	G0S2
7.21001497441897e-27	0.344946818853655	0.916	0.666	1.10479059453022e-22	3	EGR1
6.93863550770701e-40	0.344364306587229	0.936	0.606	1.06320711884595e-35	3	MEST
4.61360254569765e-39	0.343618617262837	0.515	0.217	7.0694231807725e-35	3	SGK1
7.94531740246142e-34	0.343525080647743	0.865	0.579	1.21746098557916e-29	3	FKBP10
2.96398532929368e-54	0.342321847757568	1.0	0.953	4.54171472007671e-50	3	NPM1
3.15989022734449e-46	0.341063704516563	0.474	0.166	4.84189979535997e-42	3	TTYH1
3.07929181972272e-36	0.340350013089351	0.676	0.358	4.71839885536112e-32	3	FAM212A
1.68701990797979e-32	0.339399382657673	0.717	0.426	2.58502060499744e-28	3	TMEM173
2.70859867652343e-74	0.339048018991711	0.388	0.079	4.15038575203686e-70	3	C1S
8.08565483089355e-35	0.338384320112897	0.791	0.466	1.23896488973782e-30	3	RCSD1
6.90945925818226e-69	0.336524573891335	0.497	0.139	1.05873644213127e-64	3	RPP25
7.03743392094303e-26	0.335164955297327	0.763	0.526	1.0783459997061e-21	3	ATP2B1
2.41374290438943e-34	0.334952473950401	0.934	0.772	3.69857825239592e-30	3	FAM127A
9.32326773165926e-49	0.332927828178762	0.421	0.134	1.42860431452215e-44	3	ACVRL1
7.07134039829106e-38	0.332862133792534	0.707	0.373	1.08354148923014e-33	3	LITAF
1.4932207320916e-29	0.332621886723774	0.663	0.388	2.28806212778396e-25	3	PHLDA1
4.03497543222655e-37	0.328413712244202	0.997	0.882	6.18279285480074e-33	3	SSR2
2.35376544961146e-24	0.328246375371049	0.714	0.512	3.60667479843964e-20	3	ZYX
8.30741448126656e-46	0.326786809338661	0.559	0.214	1.27294512096447e-41	3	SLIT3
1.82897836337905e-32	0.326772639552393	0.645	0.357	2.80254354620572e-28	3	RAB32
2.10943586009443e-56	0.325980953035546	1.0	0.968	3.2322885684227e-52	3	NAP1L1
2.41966228377681e-53	0.325804114384256	0.441	0.141	3.70764851743121e-49	3	TYRO3
1.58283226344004e-50	0.325553238942429	0.411	0.127	2.42537387726918e-46	3	SEZ6L2
2.09574394957356e-29	0.324224391912891	0.936	0.726	3.21130845393156e-25	3	PLD3
1.35208422121549e-41	0.323681727451227	0.462	0.174	2.0717986521685e-37	3	CD200
2.03432352932239e-25	0.323111572147265	0.597	0.338	3.11719394398071e-21	3	NFKBIZ
1.13615828632231e-30	0.322713045082971	0.357	0.134	1.74093534213168e-26	3	TNC
9.84352433565022e-39	0.322241285808916	0.543	0.242	1.50832323395168e-34	3	FKBP14
2.71766432703547e-31	0.322224427638335	0.804	0.558	4.16427704831646e-27	3	ADD3
1.99796319924456e-42	0.321083976856152	1.0	0.966	3.06147901020243e-38	3	H3F3B
1.8264819161434e-21	0.320173589419258	0.699	0.494	2.79871824010653e-17	3	LRRFIP1
5.37175440192277e-50	0.319818270167986	0.495	0.182	8.23113927006627e-46	3	TWSG1
8.13038447468795e-83	0.319719976904746	0.472	0.1	1.24581881305643e-78	3	TBX18
2.4768169916598e-59	0.318397778863038	0.426	0.12	3.79522667632031e-55	3	MMP23B
3.12234808852363e-32	0.317972692333783	0.862	0.623	4.78437397604475e-28	3	SMARCB1
1.24716652396504e-59	0.317378330424201	0.423	0.117	1.91103326467164e-55	3	NCALD
8.36217225932818e-30	0.316772538654778	0.87	0.652	1.28133565529686e-25	3	NENF
7.88655450632083e-40	0.315584481614367	1.0	0.925	1.20845674700354e-35	3	BEX3
5.81116967349415e-55	0.315493662373186	0.77	0.365	8.90445529069509e-51	3	PLAT
4.9235078615782e-58	0.314797535811442	0.898	0.44	7.54429109629627e-54	3	DES
5.80682570738088e-36	0.314463057591053	0.63	0.329	8.89779903141972e-32	3	HMGA2
9.3353795223557e-59	0.312576454968827	0.403	0.105	1.43046020421056e-54	3	ASS1
1.79852339940357e-46	0.312229495430179	0.997	0.961	2.75587740490609e-42	3	CALM2
6.61518645892063e-35	0.311622185944412	0.755	0.449	1.01364502110041e-30	3	TRIP6
5.96950597668208e-29	0.309899246674609	0.819	0.546	9.14707400806994e-25	3	MLEC
7.02582900219998e-41	0.309597614392222	0.482	0.197	1.0765677780071e-36	3	NEK6
8.72322387170799e-23	0.307658812299951	0.548	0.33	1.33665959386181e-18	3	IDH1
1.12278347044354e-44	0.307329061335512	0.556	0.211	1.72044111176063e-40	3	SERPINF1
1.82559357424292e-30	0.306818310041483	0.982	0.849	2.79735703381243e-26	3	OSTC
4.24161106919297e-50	0.306524081493221	0.441	0.137	6.49942064132439e-46	3	COL12A1
1.74317733891456e-31	0.304477217935412	0.633	0.339	2.67107063641877e-27	3	RP11-14N7.2
8.44347545897318e-31	0.303488521412683	0.523	0.259	1.29379374457846e-26	3	KLF10
9.04652684025833e-28	0.303079189826108	0.651	0.39	1.38619930773278e-23	3	SMARCA2
2.14643093958164e-27	0.30166353765861	0.719	0.427	3.28897612872095e-23	3	LIMA1
4.81977607592289e-28	0.29998813462456	0.694	0.431	7.38534288113664e-24	3	GLT8D1
2.08381489005198e-27	0.299837481044735	0.867	0.617	3.19302955602665e-23	3	MAGED1
1.43283864458119e-19	0.298284312115406	0.737	0.481	2.19553865509176e-15	3	SOCS3
6.82260052736688e-25	0.297999743678372	0.801	0.585	1.04542707880843e-20	3	FLNA
5.40357241582739e-29	0.297520389138753	0.974	0.816	8.27989401277231e-25	3	TCEAL9
4.47273998396942e-81	0.297257513864662	0.268	0.032	6.85357947743635e-77	3	CILP
4.6139418840611e-33	0.295904074245668	0.546	0.275	7.06994314894682e-29	3	TGIF1
4.69435069997726e-26	0.294499815496878	0.543	0.291	7.19315357757516e-22	3	MYC
5.72388566796941e-24	0.294081755161786	0.714	0.496	8.77071000902952e-20	3	RALBP1
1.85929515682233e-21	0.292901636395861	0.61	0.392	2.84899796879886e-17	3	NID1
4.70895552180345e-28	0.292201174328938	0.49	0.249	7.21553254605942e-24	3	MID1
4.05365028604725e-29	0.291858709636825	0.452	0.212	6.2114083333102e-25	3	FAM126A
1.83774028190107e-29	0.291484018499954	0.793	0.515	2.815969433957e-25	3	LBH
4.60650500055444e-28	0.29136535196415	0.577	0.325	7.05854761234957e-24	3	GNG12
7.08208596833129e-33	0.288874558137772	0.602	0.312	1.0851880329274e-28	3	CNPY4
1.6974029326655e-39	0.288313496722892	0.546	0.235	2.60093051372334e-35	3	DDR2
1.99648584312932e-44	0.28809406115231	0.265	0.061	3.05921525742705e-40	3	NTM
4.27289220939122e-26	0.288007350444034	0.51	0.269	6.54735273245016e-22	3	PHLDB2
1.38085229433948e-22	0.287790491988498	0.747	0.496	2.11587997061639e-18	3	ZEB2
1.11259937653116e-53	0.287614732265594	0.449	0.138	1.70483602465869e-49	3	MN1
7.96552238101791e-72	0.287382365564084	0.357	0.069	1.22055699444337e-67	3	ADAMTS2
1.91779481450699e-42	0.287353701005958	0.375	0.12	2.93863699426905e-38	3	COL26A1
1.02925503367623e-23	0.2845227735159	0.73	0.461	1.57712748810209e-19	3	EPB41L2
3.88399671941173e-35	0.280682038497477	0.551	0.254	5.9514481731546e-31	3	RP4-614C10.2
3.22501047757076e-26	0.278513911593889	1.0	0.962	4.94168355478168e-22	3	VIM
8.00036842917888e-22	0.278331429682053	0.768	0.533	1.22589645440308e-17	3	AHNAK
4.91308224873149e-27	0.278172261734096	0.569	0.287	7.52831592973127e-23	3	COL21A1
1.1220924076378e-25	0.277725617995685	0.679	0.428	1.7193821962234e-21	3	KPNA2
4.31739884033915e-25	0.277510722609881	0.811	0.601	6.61555024305169e-21	3	GPX7
2.88631224514829e-29	0.276398381360057	0.995	0.89	4.42269625324073e-25	3	SEC61B
5.10539305637096e-22	0.275888087419823	0.342	0.15	7.82299378027722e-18	3	IFIT1
1.94402922666555e-16	0.275382088601118	0.957	0.758	2.97883598401962e-12	3	SOX4
1.75788874019413e-23	0.274868932770539	0.929	0.748	2.69361291659947e-19	3	KDELR1
1.19619734318222e-24	0.274105994262553	0.906	0.729	1.83293318895812e-20	3	ANXA6
1.88192017328189e-17	0.274051023189728	0.844	0.676	2.88366628151984e-13	3	H2AFJ
1.91384109202698e-24	0.272159454384138	0.86	0.651	2.93257870531295e-20	3	CHD9
4.42401453687866e-32	0.271441969128111	0.737	0.415	6.77891747485918e-28	3	FHL3
2.86991066236753e-31	0.2707927325677	0.574	0.294	4.39756410794576e-27	3	UGDH
3.13130954576806e-29	0.270561506594878	0.995	0.916	4.79810561698041e-25	3	HMGN1
2.12087587250383e-23	0.270398506015276	0.972	0.816	3.24981809943762e-19	3	RBM3
3.45280038285691e-29	0.26890447408289	0.597	0.309	5.29072602665164e-25	3	SSPN
1.0042119192357e-56	0.2687053302982	0.347	0.082	1.53875392384486e-52	3	GAS2
1.27337853254885e-25	0.267969098207084	0.607	0.344	1.9511979254246e-21	3	MMP14
2.44312482624695e-25	0.267158914600384	0.638	0.374	3.74360017125821e-21	3	CPXM1
7.79330491531997e-34	0.266787879058175	0.513	0.238	1.19416811217448e-29	3	P3H3
1.66961049886381e-25	0.266661056899874	0.587	0.335	2.55834416740901e-21	3	UBE2E2
9.21927444775389e-27	0.265766929126368	0.862	0.557	1.41266942362933e-22	3	LY6E
1.56747586774831e-23	0.265347064961305	0.972	0.807	2.40184327215074e-19	3	P4HB
1.51204537790091e-28	0.264512445828847	0.416	0.187	2.31690713255756e-24	3	RRAS2
2.5719686069783e-29	0.264440496864119	0.551	0.274	3.94102749647285e-25	3	ANK3
1.86837801909114e-22	0.262529491669799	0.847	0.625	2.86291563865335e-18	3	ACTN1
5.04072792764663e-24	0.26236654321335	0.607	0.374	7.72390740353293e-20	3	SORBS3
8.40067530288464e-20	0.262344896940175	0.73	0.537	1.28723547666101e-15	3	SEC63
6.04687069931399e-21	0.261920463199627	0.827	0.606	9.26561997255883e-17	3	TMEM98
5.03969311413165e-25	0.261159670412041	0.63	0.37	7.72232175878392e-21	3	DPYSL3
1.21478953239649e-23	0.261040674942399	0.814	0.549	1.86142200049114e-19	3	DBN1
2.24071323385191e-28	0.26015174420792	0.413	0.177	3.43344488823127e-24	3	COL16A1
2.05583764957025e-22	0.258874810901372	0.936	0.762	3.15016003043649e-18	3	MORF4L2
3.5972504392673e-24	0.25781352596078	0.952	0.796	5.51206684808928e-20	3	SSR3
1.56836413183583e-21	0.257733546091491	0.898	0.715	2.40320435921205e-17	3	CFDP1
5.8876369877875e-24	0.256629642413298	0.926	0.774	9.02162615638679e-20	3	ARF4
6.85995919323295e-22	0.256519726538131	0.967	0.792	1.05115154717908e-17	3	TMED9
4.66708310896673e-28	0.25639841030112	0.441	0.203	7.15137144786971e-24	3	EFNB1
2.91282675496705e-37	0.256269618550632	0.452	0.175	4.46332443663601e-33	3	CD248
5.00907556946772e-25	0.256141371674665	0.464	0.233	7.67540649509538e-21	3	NID2
3.45904470489e-25	0.256127409719518	0.883	0.615	5.30029420130294e-21	3	GRN
4.72938066367952e-22	0.255194251576204	0.653	0.419	7.24682999095613e-18	3	GSTA4
1.06125104617512e-21	0.254838684240046	0.819	0.607	1.62615497805414e-17	3	CBX1
3.52220035890661e-32	0.25460770836718	0.508	0.218	5.3970676099526e-28	3	DMKN
2.13426442864909e-29	0.254436602587551	0.49	0.233	3.27033338401901e-25	3	RCBTB2
4.32999629787226e-17	0.252441960341955	0.633	0.424	6.63485332722967e-13	3	VCL
1.48603208734772e-37	0.250891392446261	0.411	0.142	2.27704696744291e-33	3	EBF2
4.76013745110498e-25	0.250729488425618	0.418	0.197	7.29395861632815e-21	3	PLBD1
1.84222750668876e-35	0.250119219937064	0.375	0.133	2.82284520849918e-31	3	GSTM5
6.98198736668414e-226	2.01430709430235	0.953	0.236	1.06984992419701e-221	4	LUM
9.05326023414901e-185	1.6971975349968	1.0	0.408	1.38723106567865e-180	4	DCN
2.08349077769012e-172	1.40903230805169	0.985	0.363	3.19253291865457e-168	4	TGFBI
3.05660252538073e-133	1.34632244918275	0.967	0.463	4.6836320496409e-129	4	SERPINE2
5.48681055125379e-143	1.13440664658192	0.958	0.338	8.40743980768617e-139	4	TCF21
2.83002324225864e-151	1.11054842084572	0.97	0.379	4.33644461411292e-147	4	COL6A3
9.02142281365718e-136	1.08598090662595	0.887	0.279	1.38235261773669e-131	4	SPON2
7.34285159475322e-93	0.914408737590217	0.872	0.399	1.12514514986404e-88	4	IL32
1.01543396901885e-87	0.897393574406918	0.831	0.354	1.55594947072758e-83	4	C7
1.48832137268747e-189	0.88244020454352	0.73	0.117	2.28055483936901e-185	4	SCN7A
1.53662940890193e-145	0.879809948908035	0.831	0.222	2.35457724326043e-141	4	PCDH18
3.41268853663009e-118	0.861959282373838	0.81	0.244	5.22926264467828e-114	4	COL9A1
4.48137937276737e-81	0.844564375129055	0.991	0.766	6.86681761289144e-77	4	TIMP1
1.08936167108006e-79	0.814624266141823	0.997	0.616	1.66922888859597e-75	4	PTN
1.34448584568794e-83	0.80643013940473	1.0	0.842	2.06015566134763e-79	4	LGALS1
5.44504811768315e-97	0.804328010135145	0.967	0.581	8.3434472307259e-93	4	COL6A1
4.46953326877541e-82	0.804263573023643	1.0	0.676	6.84866582774456e-78	4	COL1A1
2.37312964601583e-159	0.791863644934857	0.709	0.135	3.63634655659005e-155	4	ECM1
1.12674691612069e-62	0.787848384736778	0.899	0.511	1.72651429957173e-58	4	CTGF
4.57900112892259e-69	0.778018059979442	0.923	0.613	7.01640342984809e-65	4	CCND1
1.99077775539734e-165	0.761192714015065	0.685	0.119	3.05046875459535e-161	4	EBF2
3.72450825421038e-105	0.754109213402784	1.0	0.963	5.70706399792656e-101	4	VIM
1.95171593072171e-85	0.753473059619715	0.991	0.67	2.99061432064488e-81	4	COL6A2
2.05623441453711e-92	0.714801172202597	0.816	0.343	3.15076799339522e-88	4	LOXL2
2.03242936208763e-148	0.701850465834933	0.632	0.112	3.11429151152688e-144	4	TRIL
6.19671599272802e-97	0.700681902078492	0.795	0.28	9.49522791565714e-93	4	PEG10
7.36157217749957e-77	0.696709728668601	0.769	0.314	1.12801370475826e-72	4	SPRY1
3.38639487472454e-72	0.693152724848926	0.953	0.575	5.18897286654041e-68	4	IGFBP7
4.9659051463579e-73	0.684566082435599	0.905	0.436	7.60925645576422e-69	4	PCOLCE
2.59769144989177e-43	0.671907949980038	0.917	0.662	3.98044260866916e-39	4	APOE
3.81276158298539e-72	0.670789393313927	0.947	0.554	5.84229457360851e-68	4	MMP2
6.04812198498192e-72	0.663246048826757	0.837	0.464	9.2675373175878e-68	4	LAMC1
4.68542903443565e-82	0.661686203040749	0.875	0.412	7.17948290946574e-78	4	GPM6B
8.91664221777199e-75	0.657479331963434	0.976	0.626	1.3662970870292e-70	4	SEPT11
4.11385171184282e-68	0.655767056222719	1.0	0.719	6.30365497805676e-64	4	COL1A2
2.6715859214653e-73	0.655488743559475	0.896	0.446	4.09367110746128e-69	4	RGS5
7.75732064905895e-148	0.652875104167492	0.638	0.109	1.1886542430553e-143	4	CCDC102B
9.56688521326747e-73	0.65145806805519	0.653	0.225	1.46593382122897e-68	4	CCDC3
2.31012491718248e-68	0.629437291337621	0.961	0.576	3.53980441059871e-64	4	EMILIN1
4.51622727086247e-65	0.626590422941745	0.955	0.638	6.92021504714256e-61	4	RRBP1
3.01517677149775e-60	0.622262747532321	0.887	0.486	4.620155366966e-56	4	THY1
4.48964773479568e-75	0.621664511897249	0.481	0.114	6.87948722402741e-71	4	DLK1
6.82436539246248e-75	0.620581705194253	0.629	0.207	1.04569750908703e-70	4	NPW
1.64909920878318e-111	0.614844354267295	0.617	0.137	2.52691471761847e-107	4	COL6A6
5.23257807503306e-71	0.614263047708378	0.724	0.292	8.01787938437316e-67	4	PCDH9
2.97388771406571e-45	0.607736240976312	0.591	0.253	4.55688814426289e-41	4	G0S2
2.66711681145551e-52	0.603672692128731	0.872	0.594	4.08682309019327e-48	4	CSRP1
1.57373351124852e-47	0.600134283258619	0.733	0.335	2.41143185928611e-43	4	SPARCL1
5.04172583511295e-60	0.600121613846724	0.454	0.128	7.72543649714357e-56	4	TNC
5.56920694401648e-65	0.599974073999611	0.926	0.46	8.53369580031645e-61	4	COLEC11
5.25647410546615e-126	0.593304374876604	0.599	0.111	8.05449527180578e-122	4	COL15A1
3.37123491647031e-116	0.583293543861103	0.608	0.125	5.16574326250746e-112	4	CYGB
2.15789619377813e-72	0.582730436404111	0.709	0.262	3.30654433772622e-68	4	NUPR1
3.73573100527832e-52	0.581131058726885	1.0	0.744	5.72426061938798e-48	4	COL3A1
1.67986851243229e-64	0.578446024958235	0.736	0.323	2.57406252159999e-60	4	PLAGL1
3.96188470081209e-62	0.575505545013256	0.979	0.782	6.07079592705437e-58	4	CNN3
1.36750036766906e-57	0.571940650549056	0.81	0.436	2.0954208133793e-53	4	COL5A1
1.90242506287546e-57	0.564416721443092	0.997	0.765	2.91508592384406e-53	4	MARCKS
2.73659576413655e-52	0.557277589630095	0.953	0.589	4.19328568938644e-48	4	ANXA1
3.02579840326064e-33	0.553882269012473	0.964	0.746	4.63643089331628e-29	4	ID3
4.58867963529797e-60	0.553235361511519	0.736	0.334	7.03123380516707e-56	4	RP11-14N7.2
9.43401092424488e-57	0.550316728297902	0.68	0.28	1.44557349392204e-52	4	COL21A1
1.38234276800224e-76	0.54751036507947	0.528	0.136	2.11816382340984e-72	4	MXRA5
1.10358326979162e-63	0.544877183921648	0.973	0.761	1.69102064430169e-59	4	PRDX4
5.33779789372122e-82	0.535252195632454	0.534	0.133	8.17910771254902e-78	4	COL12A1
4.09198193780434e-138	0.527420355655871	0.472	0.059	6.27014392329759e-134	4	ABCA9
7.66727911362511e-54	0.527298171276898	0.917	0.615	1.17485717858078e-49	4	PRKCDBP
5.6211248627642e-53	0.521507763945114	0.718	0.353	8.61324962721359e-49	4	FAM110B
2.71209279238577e-49	0.507313206620084	0.611	0.246	4.15573978577272e-45	4	IGFBP3
7.37504936670596e-55	0.506480140529399	1.0	0.851	1.13007881446035e-50	4	CALD1
2.48135757285324e-25	0.503253502491427	0.979	0.906	3.80218420888302e-21	4	ENO1
1.49151645661744e-31	0.500265831495604	0.763	0.465	2.2854506664749e-27	4	ITM2A
1.3548698415239e-53	0.495441681010357	0.555	0.204	2.07606705816708e-49	4	PEG3
5.53650962615869e-50	0.494051427539036	0.81	0.364	8.48359370016297e-46	4	GPC3
